experiment,series,config,market,market_title,agent_id,wallet_percentile,final_pnl
ablation_c6,关闭信念更新,c6_ethereum_belief_off_s0,ethereum,以太坊 5000 美元,2,15.789473684210527,0.0
ablation_c6,关闭信念更新,c6_ethereum_belief_off_s0,ethereum,以太坊 5000 美元,3,21.05263157894737,0.0
ablation_c6,关闭信念更新,c6_ethereum_belief_off_s0,ethereum,以太坊 5000 美元,5,26.315789473684212,0.0
ablation_c6,关闭信念更新,c6_ethereum_belief_off_s0,ethereum,以太坊 5000 美元,6,31.578947368421055,0.0
ablation_c6,关闭信念更新,c6_ethereum_belief_off_s0,ethereum,以太坊 5000 美元,7,36.8421052631579,0.0
ablation_c6,关闭信念更新,c6_ethereum_belief_off_s0,ethereum,以太坊 5000 美元,8,42.10526315789474,0.0
ablation_c6,关闭信念更新,c6_ethereum_belief_off_s0,ethereum,以太坊 5000 美元,4,47.36842105263158,0.0
ablation_c6,关闭信念更新,c6_ethereum_belief_off_s0,ethereum,以太坊 5000 美元,14,52.631578947368425,0.0
ablation_c6,关闭信念更新,c6_ethereum_belief_off_s0,ethereum,以太坊 5000 美元,10,57.89473684210527,0.0
ablation_c6,关闭信念更新,c6_ethereum_belief_off_s0,ethereum,以太坊 5000 美元,16,63.15789473684211,0.0
ablation_c6,关闭信念更新,c6_ethereum_belief_off_s0,ethereum,以太坊 5000 美元,15,68.42105263157896,0.0
ablation_c6,关闭信念更新,c6_ethereum_belief_off_s0,ethereum,以太坊 5000 美元,17,73.6842105263158,0.0
ablation_c6,关闭信念更新,c6_ethereum_belief_off_s0,ethereum,以太坊 5000 美元,13,78.94736842105263,0.0
ablation_c6,关闭信念更新,c6_ethereum_belief_off_s0,ethereum,以太坊 5000 美元,12,84.21052631578948,0.0
ablation_c6,关闭信念更新,c6_ethereum_belief_off_s0,ethereum,以太坊 5000 美元,9,89.47368421052633,0.0
ablation_c6,关闭信念更新,c6_ethereum_belief_off_s0,ethereum,以太坊 5000 美元,19,94.73684210526316,0.0
ablation_c6,关闭信念更新,c6_ethereum_belief_off_s0,ethereum,以太坊 5000 美元,18,100.0,45.31425
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,4,0.0,0.0
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,10,5.2631578947368425,8.129163068212357
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,8,10.526315789473685,8.545375597047329
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,16,15.789473684210527,9.002621648460782
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,7,21.05263157894737,10.953966925135525
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,1,26.315789473684212,12.755983717774761
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,11,31.578947368421055,14.695878751391465
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,13,36.8421052631579,16.15715501907114
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,2,42.10526315789474,18.000319432120666
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,5,47.36842105263158,23.759999999999998
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,9,52.631578947368425,43.199999999999996
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,15,57.89473684210527,43.199999999999996
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,19,63.15789473684211,61.016949152542374
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,14,68.42105263157896,125.86025354935377
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,6,73.6842105263158,191.37091628026332
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,17,78.94736842105263,221.10410430892958
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,3,84.21052631578948,267.0177249575552
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,0,89.47368421052633,386.03872227151726
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,12,94.73684210526316,503.3675394142667
ablation_c6,开启信念更新,c6_robotaxi_belief_on_s0,robotaxi,特斯拉 Robotaxi,18,100.0,673.5476203336808
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,11,0.0,0.0
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,18,5.2631578947368425,0.0
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,1,10.526315789473685,0.0
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,2,15.789473684210527,0.0
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,5,21.05263157894737,0.0
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,6,26.315789473684212,0.0
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,7,31.578947368421055,0.0
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,9,36.8421052631579,0.0
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,4,42.10526315789474,0.0
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,10,47.36842105263158,0.0
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,16,52.631578947368425,0.0
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,15,57.89473684210527,0.0
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,17,63.15789473684211,0.0
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,13,68.42105263157896,0.0
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,12,73.6842105263158,0.0
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,14,78.94736842105263,0.0
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,3,84.21052631578948,1.6666666666666752
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,8,89.47368421052633,4.901960784313726
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,0,94.73684210526316,48.94736754
ablation_c6,关闭信念更新,c6_robotaxi_belief_off_s0,robotaxi,特斯拉 Robotaxi,19,100.0,96.22806841333332
