experiment,series,config,market,market_title,agent_id,wallet_percentile,final_pnl
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,4,52.631578947368425,35.737447895714254
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,2,57.89473684210527,44.5
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,3,63.15789473684211,44.807483464677745
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,18,68.42105263157896,58.88904188948305
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,16,73.6842105263158,90.5015628649579
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,15,78.94736842105263,179.36869810547753
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,1,84.21052631578948,185.87774663265773
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,19,89.47368421052633,195.44786973165367
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,17,94.73684210526316,206.12464718223768
tick_horizon,50轮,c3_robotaxi_t50_s0,robotaxi,特斯拉 Robotaxi,6,100.0,952.825318594485
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,13,0.0,0.0
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,7,5.2631578947368425,0.0018073153239290553
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,1,10.526315789473685,0.3761475017929669
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,11,15.789473684210527,4.46875
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,8,21.05263157894737,4.859354035499516
