agent_id,tick_idx,dominant_action,action_label,n_actions,order_size_usd,fill_notional,had_fill,yes_shares,no_shares,cash,yes_mid_after,run_dir,slug
0,0,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,0.0,1179.2299770000002,0.45999999999999996,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,1,LIMIT,限价挂单,2,200.0,0.0,False,0.0,0.0,1179.2299770000002,0.49,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,2,CANCEL,撤单,1,0.0,0.0,False,0.0,0.0,1179.2299770000002,0.49,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,3,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,0.0,1179.2299770000002,0.495,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,4,SPLIT,拆分,1,200.0,0.0,False,200.0,200.0,979.2299770000002,0.485,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,5,LIMIT,限价挂单,1,96.0,0.0,False,200.0,200.0,979.2299770000002,0.48,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,6,MARKET,市价成交,1,116.0,110.7357142857143,True,200.0,0.0,1089.9656912857145,0.48,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,7,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,200.0,0.0,1089.9656912857145,0.47000000000000003,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,8,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,200.0,0.0,1089.9656912857145,0.46,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,9,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,200.0,0.0,1089.9656912857145,0.46,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,10,CANCEL,撤单,1,0.0,0.0,False,200.0,0.0,1089.9656912857145,0.46499999999999997,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,11,SPLIT,拆分,1,200.0,0.0,False,400.0,200.0,889.9656912857145,0.46499999999999997,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,12,LIMIT,限价挂单,1,110.0,38.0,True,400.0,132.04545454545453,927.9656912857145,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,13,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,400.0,132.04545454545453,927.9656912857145,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,14,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,400.0,132.04545454545453,927.9656912857145,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,15,UPDATE_BELIEF,信念更新,1,0.0,10.0,True,400.0,113.86363636363635,937.9656912857145,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,16,UPDATE_BELIEF,信念更新,1,0.0,10.0,True,400.0,95.68181818181816,947.9656912857145,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,17,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,400.0,95.68181818181816,947.9656912857145,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,18,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,400.0,95.68181818181816,947.9656912857145,0.45,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
0,19,LIMIT,限价挂单,2,100.0,0.0,False,400.0,95.68181818181816,947.9656912857145,0.45,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,0,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,0.0,163.443178,0.45999999999999996,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,1,LIMIT,限价挂单,1,15.0,0.0,False,0.0,0.0,163.443178,0.49,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,2,SPLIT,拆分,2,30.0,0.0,False,30.0,30.0,133.443178,0.49,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,3,MARKET,市价成交,1,14.0,0.0,False,30.0,30.0,133.443178,0.495,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,4,LIMIT,限价挂单,1,14.4,14.719999999999999,True,0.0,30.0,148.163178,0.485,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,5,SPLIT,拆分,1,30.0,0.0,False,30.0,60.0,118.16317799999999,0.48,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,6,LIMIT,限价挂单,2,14.0,0.0,False,30.0,60.0,118.16317799999999,0.48,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,7,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,30.0,60.0,118.16317799999999,0.47000000000000003,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,8,CANCEL,撤单,1,0.0,0.0,False,30.0,60.0,118.16317799999999,0.46,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,9,LIMIT,限价挂单,1,13.5,0.0,False,30.0,60.0,118.16317799999999,0.46,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,10,UPDATE_BELIEF,信念更新,1,0.0,13.5,True,0.0,60.0,131.663178,0.46499999999999997,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,11,LIMIT,限价挂单,1,20.0,20.0,True,0.0,95.08771929824562,111.66317799999999,0.46499999999999997,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,12,LIMIT,限价挂单,1,25.0,25.0,True,0.0,139.73057644110276,86.66317799999999,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,13,SPLIT,拆分,1,40.0,0.0,False,40.0,179.73057644110276,46.66317799999999,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,14,MARKET,市价成交,1,40.0,18.0,True,0.0,179.73057644110276,64.66317799999999,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,15,LIMIT,限价挂单,1,20.0,0.0,False,0.0,179.73057644110276,64.66317799999999,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,16,LIMIT,限价挂单,1,15.0,0.0,False,0.0,179.73057644110276,64.66317799999999,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,17,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,179.73057644110276,64.66317799999999,0.455,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,18,LIMIT,限价挂单,2,15.0,0.0,False,0.0,179.73057644110276,64.66317799999999,0.45,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
1,19,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,179.73057644110276,64.66317799999999,0.45,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
2,0,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,0.0,0.0,146.49795799999998,0.45999999999999996,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
2,1,LIMIT,限价挂单,1,25.0,0.0,False,0.0,0.0,146.49795799999998,0.49,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
2,2,CANCEL,撤单,1,0.0,0.0,False,0.0,0.0,146.49795799999998,0.49,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
2,3,LIMIT,限价挂单,1,25.0,25.0,True,52.083333333333336,0.0,121.49795799999998,0.495,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
2,4,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,52.083333333333336,0.0,121.49795799999998,0.485,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
2,5,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,52.083333333333336,0.0,121.49795799999998,0.48,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
2,6,UPDATE_BELIEF,信念更新,1,0.0,0.0,False,52.083333333333336,0.0,121.49795799999998,0.48,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
2,7,LIMIT,限价挂单,1,30.0,29.375000000000004,True,114.58333333333334,0.0,92.12295799999998,0.47000000000000003,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
2,8,LIMIT,限价挂单,1,25.0,24.423640661938535,True,167.77482269503548,0.0,67.69931733806145,0.46,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
2,9,LIMIT,限价挂单,1,20.0,20.0,True,211.2530835646007,0.0,47.69931733806145,0.46,20260522T192945-c1_robotaxi_n20_s0-d94a3981-c65ed02b,will-tesla-launch-a-driverless-robotaxi-service-by-october-31
