market,n_agents,pnl
robotaxi,100,0.07318181818182268
robotaxi,100,-0.6313599376222356
robotaxi,100,0.8093671416040085
robotaxi,100,-0.5120748299319757
robotaxi,100,107.56477959999756
robotaxi,100,2.4107142857142634
robotaxi,100,0.9648552631578937
robotaxi,100,2.2167293233082574
robotaxi,100,9.649999999999977
robotaxi,100,1.5825019306425716
robotaxi,100,0.4824561403508483
robotaxi,100,-54.33504724316117
robotaxi,100,6.9216332762847514
robotaxi,100,5.5
robotaxi,100,0.4385964912280542
robotaxi,100,19.194677417006915
robotaxi,100,0.1663847117794468
robotaxi,100,4.125
robotaxi,100,1.3250000000000028
robotaxi,100,0.07000000000000206
robotaxi,100,2.2214285714285467
robotaxi,100,0.0
robotaxi,100,43.56390531031957
robotaxi,100,-2.198926745698259
robotaxi,100,0.22727272727272663
robotaxi,100,1.1099999999999994
robotaxi,100,20.78571428571422
robotaxi,100,0.32771929824561497
robotaxi,100,2.5900000000000176
robotaxi,100,8.819827586206856
robotaxi,100,30.0
robotaxi,100,2.8318317345086825
robotaxi,100,8.910150375939821
robotaxi,100,3.049999999999997
robotaxi,100,0.030000000000001137
robotaxi,100,0.2707142857142859
robotaxi,100,0.594564699248119
robotaxi,100,40.0
robotaxi,100,0.0600000000000005
robotaxi,100,2.7857644110275714
robotaxi,100,7.25
robotaxi,100,20.995904041389167
robotaxi,100,21.211168644762722
robotaxi,100,0.1750000000000007
robotaxi,100,0.26758202323991576
robotaxi,100,14.173160173160568
robotaxi,100,0.1999999999999993
robotaxi,100,6.499999999999972
robotaxi,100,-41.15609287193183
robotaxi,100,4.327586206896541
robotaxi,100,7.75
robotaxi,100,0.049999999999998934
robotaxi,100,0.02499999999999858
robotaxi,100,-0.32947404525212676
robotaxi,100,0.03671641690804606
ethereum,10,-1.70357407948568
ethereum,10,-0.21392229417206288
ethereum,10,-0.2139222941720611
ethereum,10,-0.34685638297872856
ethereum,10,-0.05000000000000426
ethereum,10,-3.679078014184398
ethereum,10,0.8323152173913115
ethereum,10,-5.501724137931035
ethereum,10,0.035757121439246475
ethereum,10,1.6413043478260647
ethereum,10,1.3579016753623172
ethereum,10,3.799999999999997
ethereum,10,-2.3616541353383127
ethereum,10,-10.698591627536302
ethereum,10,-0.10344827586206762
ethereum,10,-1.1409774436090174
ethereum,10,0.6666666666666661
ethereum,10,-12.467980295566576
ethereum,10,613.1194796417258
ethereum,10,18.444697025287496
ethereum,10,0.43478260869565233
ethereum,10,-0.22121566335476217
ethereum,10,0.30157261794634493
ethereum,10,0.4070889361702257
ethereum,10,-2.5569842197545256
ethereum,10,-0.3293708408953364
ethereum,10,0.5500000000000007
ethereum,10,0.874534098057353
ethereum,10,6.000000000000014
ethereum,10,12.09868568347406
